accessiom,Position,Coverage,rPM,virus,species,type
OQ818316,1969,954,15.27915692,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1970,946,15.15102982,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1971,954,15.27915692,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1972,951,15.23110926,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1973,941,15.07095038,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1974,941,15.07095038,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1975,950,15.21509337,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1976,956,15.3111887,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1977,956,15.3111887,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1978,941,15.07095038,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1979,925,14.81469618,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1980,911,14.59047375,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1981,904,14.47836254,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1982,910,14.57445786,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1983,895,14.33421955,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1984,875,14.01390179,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1985,858,13.7416317,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1986,865,13.85374291,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1987,867,13.88577469,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1988,874,13.9978859,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1989,860,13.77366347,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1990,858,13.7416317,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1991,868,13.90179058,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1992,868,13.90179058,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1993,870,13.93382235,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1994,883,14.14202889,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1995,885,14.17406067,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1996,893,14.30218777,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1997,898,14.38226721,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1998,900,14.41429898,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,1999,894,14.31820366,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2000,894,14.31820366,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2001,900,14.41429898,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2002,909,14.55844197,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2003,905,14.49437842,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2004,905,14.49437842,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2005,908,14.54242609,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2006,899,14.3982831,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2007,885,14.17406067,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2008,874,13.9978859,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2009,891,14.27015599,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2010,891,14.27015599,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2011,883,14.14202889,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2012,883,14.14202889,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2013,881,14.10999712,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2014,879,14.07796534,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2015,873,13.98187002,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2016,848,13.58147282,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2017,836,13.38928217,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2018,835,13.37326628,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2019,840,13.45334572,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2020,838,13.42131394,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2021,825,13.2131074,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2022,836,13.38928217,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2023,856,13.70959992,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2024,859,13.75764759,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2025,861,13.78967936,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2026,883,14.14202889,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2027,867,13.88577469,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2028,880,14.09398123,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2029,882,14.126013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2030,892,14.28617188,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2031,897,14.36625132,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2032,902,14.44633076,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2033,908,14.54242609,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2034,905,14.49437842,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2035,881,14.10999712,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2036,862,13.80569525,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2037,865,13.85374291,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2038,882,14.126013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2039,883,14.14202889,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2040,881,14.10999712,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2041,874,13.9978859,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2042,872,13.96585413,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2043,835,13.37326628,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2044,834,13.35725039,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2045,843,13.50139338,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2046,848,13.58147282,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2047,850,13.6135046,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2048,848,13.58147282,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2049,840,13.45334572,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2050,843,13.50139338,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2051,838,13.42131394,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2052,838,13.42131394,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2053,844,13.51740927,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2054,850,13.6135046,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2055,846,13.54944105,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2056,869,13.91780646,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2057,856,13.70959992,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2058,859,13.75764759,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2059,863,13.82171114,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2060,865,13.85374291,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2061,853,13.66155226,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2062,849,13.59748871,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2063,863,13.82171114,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2064,845,13.53342516,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2065,844,13.51740927,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2066,836,13.38928217,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2067,835,13.37326628,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2068,822,13.16505974,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2069,801,12.8287261,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2070,799,12.79669432,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2071,802,12.84474198,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2072,807,12.92482142,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2073,789,12.63653544,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2074,784,12.556456,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2075,783,12.54044012,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2076,769,12.31621769,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2077,775,12.41231301,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2078,786,12.58848778,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2079,771,12.34824946,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2080,767,12.28418591,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2081,778,12.46036068,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2082,779,12.47637657,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2083,788,12.62051956,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2084,786,12.58848778,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2085,784,12.556456,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2086,784,12.556456,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2087,770,12.33223358,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2088,826,13.22912329,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2089,825,13.2131074,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2090,831,13.30920273,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2091,834,13.35725039,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2092,832,13.32521862,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2093,830,13.29318684,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2094,830,13.29318684,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2095,825,13.2131074,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2096,825,13.2131074,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2097,825,13.2131074,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2098,822,13.16505974,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2099,812,13.00490086,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2100,836,13.38928217,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2101,836,13.38928217,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2102,833,13.3412345,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2103,831,13.30920273,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2104,820,13.13302796,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2105,821,13.14904385,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2106,828,13.26115507,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2107,828,13.26115507,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2108,829,13.27717095,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2109,825,13.2131074,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2110,821,13.14904385,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2111,808,12.94083731,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2112,809,12.9568532,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2113,805,12.89278965,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2114,828,13.26115507,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2115,828,13.26115507,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2116,828,13.26115507,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2117,807,12.92482142,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2118,809,12.9568532,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2119,824,13.19709151,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2120,827,13.24513918,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2121,822,13.16505974,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2122,806,12.90880554,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2123,812,13.00490086,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2124,872,13.96585413,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2125,875,14.01390179,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2126,875,14.01390179,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2127,874,13.9978859,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2128,871,13.94983824,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2129,882,14.126013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2130,870,13.93382235,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2131,867,13.88577469,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2132,860,13.77366347,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2133,860,13.77366347,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2134,850,13.6135046,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2135,851,13.62952048,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2136,850,13.6135046,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2137,840,13.45334572,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2138,901,14.43031487,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2139,901,14.43031487,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2140,888,14.22210833,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2141,882,14.126013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2142,867,13.88577469,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2143,860,13.77366347,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2144,864,13.83772703,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2145,864,13.83772703,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2146,866,13.8697588,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2147,865,13.85374291,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2148,862,13.80569525,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2149,865,13.85374291,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2150,865,13.85374291,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2151,866,13.8697588,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2152,864,13.83772703,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2153,860,13.77366347,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2154,860,13.77366347,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2155,839,13.43732983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2156,832,13.32521862,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2157,834,13.35725039,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2158,839,13.43732983,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2159,846,13.54944105,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2160,847,13.56545693,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2161,848,13.58147282,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2162,833,13.3412345,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2163,853,13.66155226,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2164,858,13.7416317,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2165,846,13.54944105,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2166,848,13.58147282,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2167,851,13.62952048,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2168,840,13.45334572,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2169,827,13.24513918,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2170,875,14.01390179,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2171,881,14.10999712,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2172,857,13.72561581,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2173,865,13.85374291,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2174,854,13.67756815,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2175,880,14.09398123,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2176,884,14.15804478,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2177,878,14.06194945,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2178,878,14.06194945,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2179,881,14.10999712,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2180,882,14.126013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2181,876,14.02991768,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2182,869,13.91780646,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2183,869,13.91780646,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2184,855,13.69358404,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2185,855,13.69358404,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2186,885,14.17406067,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2187,887,14.20609244,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2188,893,14.30218777,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2189,895,14.33421955,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2190,895,14.33421955,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2191,883,14.14202889,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2192,880,14.09398123,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2193,881,14.10999712,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2194,884,14.15804478,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2195,891,14.27015599,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2196,889,14.23812422,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2197,885,14.17406067,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2198,902,14.44633076,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2199,915,14.6545373,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2200,901,14.43031487,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2201,903,14.46234665,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2202,876,14.02991768,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2203,881,14.10999712,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2204,878,14.06194945,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2205,882,14.126013,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2206,878,14.06194945,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2207,907,14.5264102,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2208,911,14.59047375,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2209,908,14.54242609,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2210,910,14.57445786,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2211,894,14.31820366,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2212,893,14.30218777,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2213,921,14.75063263,Pteropus rufus mischivirus,Pteropus rufus,full
OQ818316,2214,925,14.81469618,Pteropus rufus mischivirus,Pteropus rufus,full
