Position,Coverage,rPM,rPM
2920,9,0.194204087,-0.711741635
2921,9,0.194204087,-0.711741635
2922,9,0.194204087,-0.711741635
2923,9,0.194204087,-0.711741635
2924,9,0.194204087,-0.711741635
2925,9,0.194204087,-0.711741635
2926,9,0.194204087,-0.711741635
2927,9,0.194204087,-0.711741635
2928,9,0.194204087,-0.711741635
2929,9,0.194204087,-0.711741635
2930,9,0.194204087,-0.711741635
2931,10,0.215782319,-0.665984144
2932,10,0.215782319,-0.665984144
2933,10,0.215782319,-0.665984144
2934,10,0.215782319,-0.665984144
2935,11,0.237360551,-0.624591459
2936,11,0.237360551,-0.624591459
2937,11,0.237360551,-0.624591459
2938,11,0.237360551,-0.624591459
2939,11,0.237360551,-0.624591459
2940,11,0.237360551,-0.624591459
2941,11,0.237360551,-0.624591459
2942,11,0.237360551,-0.624591459
2943,11,0.237360551,-0.624591459
2944,11,0.237360551,-0.624591459
2945,11,0.237360551,-0.624591459
2946,11,0.237360551,-0.624591459
2947,12,0.258938783,-0.586802897
2948,12,0.258938783,-0.586802897
2949,12,0.258938783,-0.586802897
2950,12,0.258938783,-0.586802897
2951,12,0.258938783,-0.586802897
2952,12,0.258938783,-0.586802897
2953,12,0.258938783,-0.586802897
2954,12,0.258938783,-0.586802897
2955,12,0.258938783,-0.586802897
2956,12,0.258938783,-0.586802897
2957,12,0.258938783,-0.586802897
2958,12,0.258938783,-0.586802897
2959,12,0.258938783,-0.586802897
2960,12,0.258938783,-0.586802897
2961,12,0.258938783,-0.586802897
2962,12,0.258938783,-0.586802897
2963,11,0.237360551,-0.624591459
2964,11,0.237360551,-0.624591459
2965,11,0.237360551,-0.624591459
2966,11,0.237360551,-0.624591459
2967,11,0.237360551,-0.624591459
2968,11,0.237360551,-0.624591459
2969,11,0.237360551,-0.624591459
2970,11,0.237360551,-0.624591459
2971,11,0.237360551,-0.624591459
2972,11,0.237360551,-0.624591459
2973,11,0.237360551,-0.624591459
2974,11,0.237360551,-0.624591459
2975,11,0.237360551,-0.624591459
2976,11,0.237360551,-0.624591459
2977,11,0.237360551,-0.624591459
2978,11,0.237360551,-0.624591459
2979,11,0.237360551,-0.624591459
2980,10,0.215782319,-0.665984144
2981,10,0.215782319,-0.665984144
2982,10,0.215782319,-0.665984144
2983,10,0.215782319,-0.665984144
2984,9,0.194204087,-0.711741635
2985,8,0.172625855,-0.762894157
2986,6,0.129469391,-0.887832895
2987,6,0.129469391,-0.887832895
2988,6,0.129469391,-0.887832895
2989,6,0.129469391,-0.887832895
2990,6,0.129469391,-0.887832895
2991,5,0.107891159,-0.967014142
2992,5,0.107891159,-0.967014142
2993,5,0.107891159,-0.967014142
2994,5,0.107891159,-0.967014142
2995,5,0.107891159,-0.967014142
2996,5,0.107891159,-0.967014142
2997,5,0.107891159,-0.967014142
2998,5,0.107891159,-0.967014142
2999,5,0.107891159,-0.967014142
3000,5,0.107891159,-0.967014142
3001,5,0.107891159,-0.967014142
3002,5,0.107891159,-0.967014142
3003,6,0.129469391,-0.887832895
3004,6,0.129469391,-0.887832895
3005,6,0.129469391,-0.887832895
3006,6,0.129469391,-0.887832895
3007,6,0.129469391,-0.887832895
3008,6,0.129469391,-0.887832895
3009,6,0.129469391,-0.887832895
3010,6,0.129469391,-0.887832895
3011,6,0.129469391,-0.887832895
3012,6,0.129469391,-0.887832895
3013,6,0.129469391,-0.887832895
3014,6,0.129469391,-0.887832895
3015,6,0.129469391,-0.887832895
3016,6,0.129469391,-0.887832895
3017,6,0.129469391,-0.887832895
3018,6,0.129469391,-0.887832895
3019,6,0.129469391,-0.887832895
3020,6,0.129469391,-0.887832895
3021,5,0.107891159,-0.967014142
3022,5,0.107891159,-0.967014142
3023,5,0.107891159,-0.967014142
3024,5,0.107891159,-0.967014142
3025,5,0.107891159,-0.967014142
3026,5,0.107891159,-0.967014142
3027,5,0.107891159,-0.967014142
3028,5,0.107891159,-0.967014142
3029,5,0.107891159,-0.967014142
3030,5,0.107891159,-0.967014142
3031,5,0.107891159,-0.967014142
3032,5,0.107891159,-0.967014142
3033,5,0.107891159,-0.967014142
3034,5,0.107891159,-0.967014142
3035,5,0.107891159,-0.967014142
3036,5,0.107891159,-0.967014142
3037,6,0.129469391,-0.887832895
3038,6,0.129469391,-0.887832895
3039,6,0.129469391,-0.887832895
3040,7,0.151047623,-0.820886105
3041,8,0.172625855,-0.762894157
3042,8,0.172625855,-0.762894157
3043,8,0.172625855,-0.762894157
3044,9,0.194204087,-0.711741635
3045,9,0.194204087,-0.711741635
3046,9,0.194204087,-0.711741635
3047,9,0.194204087,-0.711741635
3048,9,0.194204087,-0.711741635
3049,9,0.194204087,-0.711741635
3050,9,0.194204087,-0.711741635
3051,9,0.194204087,-0.711741635
3052,9,0.194204087,-0.711741635
3053,10,0.215782319,-0.665984144
3054,11,0.237360551,-0.624591459
3055,11,0.237360551,-0.624591459
3056,11,0.237360551,-0.624591459
3057,11,0.237360551,-0.624591459
3058,11,0.237360551,-0.624591459
3059,11,0.237360551,-0.624591459
3060,11,0.237360551,-0.624591459
3061,11,0.237360551,-0.624591459
3062,11,0.237360551,-0.624591459
3063,12,0.258938783,-0.586802897
3064,12,0.258938783,-0.586802897
3065,12,0.258938783,-0.586802897
3066,12,0.258938783,-0.586802897
3067,12,0.258938783,-0.586802897
3068,12,0.258938783,-0.586802897
3069,12,0.258938783,-0.586802897
3070,12,0.258938783,-0.586802897
3071,12,0.258938783,-0.586802897
3072,12,0.258938783,-0.586802897
3073,12,0.258938783,-0.586802897
3074,12,0.258938783,-0.586802897
3075,12,0.258938783,-0.586802897
3076,12,0.258938783,-0.586802897
3077,11,0.237360551,-0.624591459
3078,11,0.237360551,-0.624591459
3079,11,0.237360551,-0.624591459
3080,11,0.237360551,-0.624591459
3081,9,0.194204087,-0.711741635
3082,10,0.215782319,-0.665984144
3083,10,0.215782319,-0.665984144
3084,12,0.258938783,-0.586802897
3085,12,0.258938783,-0.586802897
3086,12,0.258938783,-0.586802897
3087,12,0.258938783,-0.586802897
3088,12,0.258938783,-0.586802897
3089,12,0.258938783,-0.586802897
3090,12,0.258938783,-0.586802897
3091,12,0.258938783,-0.586802897
3092,12,0.258938783,-0.586802897
3093,11,0.237360551,-0.624591459
3094,12,0.258938783,-0.586802897
3095,12,0.258938783,-0.586802897
3096,12,0.258938783,-0.586802897
3097,13,0.280517014,-0.552040793
3098,13,0.280517014,-0.552040793
3099,13,0.280517014,-0.552040793
3100,13,0.280517014,-0.552040793
3101,13,0.280517014,-0.552040793
3102,14,0.302095246,-0.519856109
3103,15,0.323673478,-0.489892885
3104,15,0.323673478,-0.489892885
3105,15,0.323673478,-0.489892885
3106,15,0.323673478,-0.489892885
3107,15,0.323673478,-0.489892885
3108,15,0.323673478,-0.489892885
3109,16,0.34525171,-0.461864162
3110,16,0.34525171,-0.461864162
3111,16,0.34525171,-0.461864162
3112,16,0.34525171,-0.461864162
3113,16,0.34525171,-0.461864162
3114,16,0.34525171,-0.461864162
3115,16,0.34525171,-0.461864162
3116,16,0.34525171,-0.461864162
3117,16,0.34525171,-0.461864162
3118,16,0.34525171,-0.461864162
3119,16,0.34525171,-0.461864162
3120,16,0.34525171,-0.461864162
3121,16,0.34525171,-0.461864162
3122,16,0.34525171,-0.461864162
3123,16,0.34525171,-0.461864162
3124,16,0.34525171,-0.461864162
3125,16,0.34525171,-0.461864162
3126,16,0.34525171,-0.461864162
3127,16,0.34525171,-0.461864162
3128,16,0.34525171,-0.461864162
3129,16,0.34525171,-0.461864162
3130,16,0.34525171,-0.461864162
3131,18,0.388408174,-0.410711639
3132,18,0.388408174,-0.410711639
3133,18,0.388408174,-0.410711639
3134,18,0.388408174,-0.410711639
3135,18,0.388408174,-0.410711639
3136,18,0.388408174,-0.410711639
3137,18,0.388408174,-0.410711639
3138,18,0.388408174,-0.410711639
3139,18,0.388408174,-0.410711639
3140,18,0.388408174,-0.410711639
3141,18,0.388408174,-0.410711639
3142,18,0.388408174,-0.410711639
3143,18,0.388408174,-0.410711639
3144,18,0.388408174,-0.410711639
3145,18,0.388408174,-0.410711639
3146,18,0.388408174,-0.410711639
3147,18,0.388408174,-0.410711639
3148,18,0.388408174,-0.410711639
3149,17,0.366829942,-0.435535223
3150,17,0.366829942,-0.435535223
3151,17,0.366829942,-0.435535223
3152,17,0.366829942,-0.435535223
3153,17,0.366829942,-0.435535223
3154,17,0.366829942,-0.435535223
3155,17,0.366829942,-0.435535223
3156,17,0.366829942,-0.435535223
3157,17,0.366829942,-0.435535223
3158,17,0.366829942,-0.435535223
3159,17,0.366829942,-0.435535223
3160,17,0.366829942,-0.435535223
3161,17,0.366829942,-0.435535223
3162,17,0.366829942,-0.435535223
3163,17,0.366829942,-0.435535223
3164,17,0.366829942,-0.435535223
3165,17,0.366829942,-0.435535223
3166,17,0.366829942,-0.435535223
3167,17,0.366829942,-0.435535223
3168,17,0.366829942,-0.435535223
3169,17,0.366829942,-0.435535223
3170,17,0.366829942,-0.435535223
3171,17,0.366829942,-0.435535223
3172,17,0.366829942,-0.435535223
3173,17,0.366829942,-0.435535223
3174,17,0.366829942,-0.435535223
3175,17,0.366829942,-0.435535223
3176,17,0.366829942,-0.435535223
3177,17,0.366829942,-0.435535223
3178,17,0.366829942,-0.435535223
3179,18,0.388408174,-0.410711639
3180,18,0.388408174,-0.410711639
3181,18,0.388408174,-0.410711639
3182,18,0.388408174,-0.410711639
3183,17,0.366829942,-0.435535223
3184,17,0.366829942,-0.435535223
3185,17,0.366829942,-0.435535223
3186,16,0.34525171,-0.461864162
3187,15,0.323673478,-0.489892885
3188,15,0.323673478,-0.489892885
3189,15,0.323673478,-0.489892885
3190,14,0.302095246,-0.519856109
3191,14,0.302095246,-0.519856109
3192,14,0.302095246,-0.519856109
3193,14,0.302095246,-0.519856109
3194,14,0.302095246,-0.519856109
3195,14,0.302095246,-0.519856109
3196,14,0.302095246,-0.519856109
3197,14,0.302095246,-0.519856109
3198,14,0.302095246,-0.519856109
3199,13,0.280517014,-0.552040793
3200,13,0.280517014,-0.552040793
3201,13,0.280517014,-0.552040793
3202,13,0.280517014,-0.552040793
3203,13,0.280517014,-0.552040793
3204,13,0.280517014,-0.552040793
3205,13,0.280517014,-0.552040793
3206,13,0.280517014,-0.552040793
3207,13,0.280517014,-0.552040793
3208,13,0.280517014,-0.552040793
3209,12,0.258938783,-0.586802897
3210,13,0.280517014,-0.552040793
3211,13,0.280517014,-0.552040793
3212,13,0.280517014,-0.552040793
3213,13,0.280517014,-0.552040793
3214,13,0.280517014,-0.552040793
3215,13,0.280517014,-0.552040793
3216,14,0.302095246,-0.519856109
3217,14,0.302095246,-0.519856109
3218,14,0.302095246,-0.519856109
3219,14,0.302095246,-0.519856109
3220,14,0.302095246,-0.519856109
3221,14,0.302095246,-0.519856109
3222,14,0.302095246,-0.519856109
3223,14,0.302095246,-0.519856109
3224,14,0.302095246,-0.519856109
3225,14,0.302095246,-0.519856109
3226,14,0.302095246,-0.519856109
3227,14,0.302095246,-0.519856109
3228,13,0.280517014,-0.552040793
3229,13,0.280517014,-0.552040793
3230,11,0.237360551,-0.624591459
3231,11,0.237360551,-0.624591459
3232,11,0.237360551,-0.624591459
3233,11,0.237360551,-0.624591459
3234,11,0.237360551,-0.624591459
3235,11,0.237360551,-0.624591459
3236,11,0.237360551,-0.624591459
3237,11,0.237360551,-0.624591459
3238,12,0.258938783,-0.586802897
3239,12,0.258938783,-0.586802897
3240,11,0.237360551,-0.624591459
3241,11,0.237360551,-0.624591459
3242,11,0.237360551,-0.624591459
3243,10,0.215782319,-0.665984144
3244,10,0.215782319,-0.665984144
3245,10,0.215782319,-0.665984144
3246,10,0.215782319,-0.665984144
3247,10,0.215782319,-0.665984144
3248,9,0.194204087,-0.711741635
3249,8,0.172625855,-0.762894157
3250,8,0.172625855,-0.762894157
3251,8,0.172625855,-0.762894157
3252,8,0.172625855,-0.762894157
3253,8,0.172625855,-0.762894157
3254,8,0.172625855,-0.762894157
3255,7,0.151047623,-0.820886105
3256,7,0.151047623,-0.820886105
3257,7,0.151047623,-0.820886105
3258,7,0.151047623,-0.820886105
3259,8,0.172625855,-0.762894157
3260,8,0.172625855,-0.762894157
3261,8,0.172625855,-0.762894157
3262,8,0.172625855,-0.762894157
3263,8,0.172625855,-0.762894157
3264,8,0.172625855,-0.762894157
3265,8,0.172625855,-0.762894157
3266,8,0.172625855,-0.762894157
3267,8,0.172625855,-0.762894157
3268,9,0.194204087,-0.711741635
3269,9,0.194204087,-0.711741635
3270,9,0.194204087,-0.711741635
3271,9,0.194204087,-0.711741635
3272,9,0.194204087,-0.711741635
3273,9,0.194204087,-0.711741635
3274,9,0.194204087,-0.711741635
3275,9,0.194204087,-0.711741635
3276,9,0.194204087,-0.711741635
3277,7,0.151047623,-0.820886105
3278,7,0.151047623,-0.820886105
3279,7,0.151047623,-0.820886105
3280,7,0.151047623,-0.820886105
3281,7,0.151047623,-0.820886105
3282,7,0.151047623,-0.820886105
3283,7,0.151047623,-0.820886105
3284,7,0.151047623,-0.820886105
3285,7,0.151047623,-0.820886105
3286,7,0.151047623,-0.820886105
3287,8,0.172625855,-0.762894157
3288,8,0.172625855,-0.762894157
3289,8,0.172625855,-0.762894157
3290,8,0.172625855,-0.762894157
3291,8,0.172625855,-0.762894157
3292,8,0.172625855,-0.762894157
3293,8,0.172625855,-0.762894157
3294,8,0.172625855,-0.762894157
3295,8,0.172625855,-0.762894157
3296,8,0.172625855,-0.762894157
3297,8,0.172625855,-0.762894157
3298,8,0.172625855,-0.762894157
3299,8,0.172625855,-0.762894157
3300,8,0.172625855,-0.762894157
3301,8,0.172625855,-0.762894157
3302,8,0.172625855,-0.762894157
3303,8,0.172625855,-0.762894157
3304,8,0.172625855,-0.762894157
3305,8,0.172625855,-0.762894157
3306,8,0.172625855,-0.762894157
3307,9,0.194204087,-0.711741635
3308,9,0.194204087,-0.711741635
3309,10,0.215782319,-0.665984144
3310,10,0.215782319,-0.665984144
3311,10,0.215782319,-0.665984144
3312,10,0.215782319,-0.665984144
3313,10,0.215782319,-0.665984144
3314,10,0.215782319,-0.665984144
3315,10,0.215782319,-0.665984144
3316,10,0.215782319,-0.665984144
3317,10,0.215782319,-0.665984144
3318,10,0.215782319,-0.665984144
3319,10,0.215782319,-0.665984144
3320,10,0.215782319,-0.665984144
3321,10,0.215782319,-0.665984144
3322,10,0.215782319,-0.665984144
3323,10,0.215782319,-0.665984144
3324,12,0.258938783,-0.586802897
3325,11,0.237360551,-0.624591459
3326,11,0.237360551,-0.624591459
3327,11,0.237360551,-0.624591459
3328,11,0.237360551,-0.624591459
3329,11,0.237360551,-0.624591459
3330,11,0.237360551,-0.624591459
3331,11,0.237360551,-0.624591459
3332,11,0.237360551,-0.624591459
3333,11,0.237360551,-0.624591459
3334,11,0.237360551,-0.624591459
3335,11,0.237360551,-0.624591459
3336,11,0.237360551,-0.624591459
3337,11,0.237360551,-0.624591459
3338,11,0.237360551,-0.624591459
3339,11,0.237360551,-0.624591459
3340,11,0.237360551,-0.624591459
3341,11,0.237360551,-0.624591459
3342,11,0.237360551,-0.624591459
3343,11,0.237360551,-0.624591459
3344,11,0.237360551,-0.624591459
3345,11,0.237360551,-0.624591459
3346,10,0.215782319,-0.665984144
3347,11,0.237360551,-0.624591459
3348,11,0.237360551,-0.624591459
3349,11,0.237360551,-0.624591459
3350,11,0.237360551,-0.624591459
3351,11,0.237360551,-0.624591459
3352,12,0.258938783,-0.586802897
3353,12,0.258938783,-0.586802897
3354,12,0.258938783,-0.586802897
3355,12,0.258938783,-0.586802897
3356,11,0.237360551,-0.624591459
3357,11,0.237360551,-0.624591459
3358,11,0.237360551,-0.624591459
3359,11,0.237360551,-0.624591459
3360,11,0.237360551,-0.624591459
3361,11,0.237360551,-0.624591459
3362,11,0.237360551,-0.624591459
3363,11,0.237360551,-0.624591459
3364,11,0.237360551,-0.624591459
3365,11,0.237360551,-0.624591459
3366,11,0.237360551,-0.624591459
3367,11,0.237360551,-0.624591459
3368,11,0.237360551,-0.624591459
3369,11,0.237360551,-0.624591459
3370,11,0.237360551,-0.624591459
3371,11,0.237360551,-0.624591459
3372,11,0.237360551,-0.624591459
3373,12,0.258938783,-0.586802897
3374,12,0.258938783,-0.586802897
3375,12,0.258938783,-0.586802897
3376,12,0.258938783,-0.586802897
3377,12,0.258938783,-0.586802897
3378,12,0.258938783,-0.586802897
3379,12,0.258938783,-0.586802897
3380,12,0.258938783,-0.586802897
3381,12,0.258938783,-0.586802897
3382,12,0.258938783,-0.586802897
3383,12,0.258938783,-0.586802897
3384,11,0.237360551,-0.624591459
3385,11,0.237360551,-0.624591459
3386,11,0.237360551,-0.624591459
3387,11,0.237360551,-0.624591459
3388,11,0.237360551,-0.624591459
3389,12,0.258938783,-0.586802897
3390,12,0.258938783,-0.586802897
3391,12,0.258938783,-0.586802897
3392,12,0.258938783,-0.586802897
3393,12,0.258938783,-0.586802897
3394,12,0.258938783,-0.586802897
3395,12,0.258938783,-0.586802897
3396,12,0.258938783,-0.586802897
3397,12,0.258938783,-0.586802897
3398,12,0.258938783,-0.586802897
3399,12,0.258938783,-0.586802897
3400,12,0.258938783,-0.586802897
3401,13,0.280517014,-0.552040793
3402,13,0.280517014,-0.552040793
3403,13,0.280517014,-0.552040793
3404,13,0.280517014,-0.552040793
3405,12,0.258938783,-0.586802897
3406,12,0.258938783,-0.586802897
3407,12,0.258938783,-0.586802897
3408,12,0.258938783,-0.586802897
3409,12,0.258938783,-0.586802897
3410,12,0.258938783,-0.586802897
3411,13,0.280517014,-0.552040793
3412,13,0.280517014,-0.552040793
3413,13,0.280517014,-0.552040793
3414,12,0.258938783,-0.586802897
3415,12,0.258938783,-0.586802897
3416,12,0.258938783,-0.586802897
3417,12,0.258938783,-0.586802897
3418,12,0.258938783,-0.586802897
3419,12,0.258938783,-0.586802897
3420,12,0.258938783,-0.586802897
3421,12,0.258938783,-0.586802897
3422,12,0.258938783,-0.586802897
3423,12,0.258938783,-0.586802897
3424,12,0.258938783,-0.586802897
3425,12,0.258938783,-0.586802897
3426,12,0.258938783,-0.586802897
3427,12,0.258938783,-0.586802897
3428,12,0.258938783,-0.586802897
3429,12,0.258938783,-0.586802897
3430,12,0.258938783,-0.586802897
3431,12,0.258938783,-0.586802897
3432,12,0.258938783,-0.586802897
3433,11,0.237360551,-0.624591459
3434,11,0.237360551,-0.624591459
3435,13,0.280517014,-0.552040793
3436,13,0.280517014,-0.552040793
3437,13,0.280517014,-0.552040793
3438,13,0.280517014,-0.552040793
3439,13,0.280517014,-0.552040793
3440,13,0.280517014,-0.552040793
3441,13,0.280517014,-0.552040793
3442,13,0.280517014,-0.552040793
3443,13,0.280517014,-0.552040793
3444,13,0.280517014,-0.552040793
3445,13,0.280517014,-0.552040793
3446,13,0.280517014,-0.552040793
3447,13,0.280517014,-0.552040793
3448,13,0.280517014,-0.552040793
3449,13,0.280517014,-0.552040793
3450,13,0.280517014,-0.552040793
3451,13,0.280517014,-0.552040793
3452,13,0.280517014,-0.552040793
3453,12,0.258938783,-0.586802897
3454,12,0.258938783,-0.586802897
3455,11,0.237360551,-0.624591459
3456,11,0.237360551,-0.624591459
3457,12,0.258938783,-0.586802897
3458,12,0.258938783,-0.586802897
3459,12,0.258938783,-0.586802897
3460,12,0.258938783,-0.586802897
3461,12,0.258938783,-0.586802897
3462,12,0.258938783,-0.586802897
3463,13,0.280517014,-0.552040793
3464,13,0.280517014,-0.552040793
3465,14,0.302095246,-0.519856109
3466,14,0.302095246,-0.519856109
3467,14,0.302095246,-0.519856109
3468,14,0.302095246,-0.519856109
3469,14,0.302095246,-0.519856109
3470,12,0.258938783,-0.586802897
3471,12,0.258938783,-0.586802897
3472,12,0.258938783,-0.586802897
3473,12,0.258938783,-0.586802897
3474,12,0.258938783,-0.586802897
3475,12,0.258938783,-0.586802897
3476,12,0.258938783,-0.586802897
3477,12,0.258938783,-0.586802897
